CountryCode,SurveyYear,BirthYear,Satisfied,Income,Education,Conserv,Religious,Male,Marital,DemocracyBad,StrongLeaderBad,ArmyLeaderBad,Age
528,2012,1951,8,5,7,2,1,1,1,2,3,4,61
528,2012,1954,9,5,5,6,2,0,1,1,2,3,58
528,2012,1984,7,3,5,5,1,0,6,2,2,3,28
528,2012,1954,7,6,8,3,1,0,2,1,4,4,58
528,2012,1964,7,3,4,NA,1,1,1,1,NA,4,48
528,2012,1966,8,7,5,7,1,0,1,2,4,4,46
528,2012,1961,8,7,4,NA,2,1,1,2,3,4,51
528,2012,1955,7,4,8,3,3,0,3,1,4,4,57
528,2012,1952,8,NA,4,5,1,1,1,2,2,4,60
528,2012,1971,8,6,4,5,1,1,1,2,NA,3,41
528,2012,1987,8,5,8,NA,1,1,2,2,3,4,25
528,2012,1955,8,NA,4,NA,1,1,1,NA,NA,NA,57
528,2012,1972,8,NA,5,NA,1,1,2,NA,NA,4,40
528,2012,1969,3,NA,5,5,1,0,6,2,4,4,43
528,2012,1944,6,6,8,4,1,0,1,1,4,4,68
528,2012,1923,8,4,4,7,1,0,1,2,4,3,89
528,2012,1982,6,3,5,4,1,0,6,2,3,4,30
528,2012,1931,4,7,9,2,2,0,1,1,4,4,81
528,2012,1978,7,7,5,7,1,0,1,1,3,4,34
528,2012,1938,8,NA,3,NA,6,1,1,NA,NA,4,74
528,2012,1930,7,3,4,5,1,1,5,1,2,4,82
528,2012,1987,6,NA,5,NA,NA,0,6,NA,2,4,25
528,2012,1950,8,7,9,8,2,0,1,1,3,4,62
528,2012,1978,7,2,4,5,1,0,6,2,3,3,34
528,2012,1981,9,8,9,5,1,1,1,1,3,4,31
528,2012,1971,7,6,5,7,1,0,2,2,3,4,41
528,2012,1939,7,8,8,3,1,1,1,1,4,4,73
528,2012,1956,7,3,4,8,1,1,1,2,3,3,56
528,2012,1947,5,4,5,9,1,0,6,1,2,4,65
528,2012,1987,8,2,5,NA,1,1,6,NA,NA,NA,25
528,2012,1969,9,6,5,4,4,1,1,3,2,3,43
528,2012,1977,9,7,8,7,1,1,2,1,2,4,35
528,2012,1940,7,3,4,6,1,1,5,1,2,4,72
528,2012,1965,8,5,5,7,1,0,1,2,3,4,47
528,2012,1932,8,10,6,9,5,1,2,2,3,4,80
528,2012,1931,7,5,4,10,1,1,1,1,4,4,81
528,2012,1982,8,NA,8,7,2,0,2,1,4,4,30
528,2012,1928,7,2,7,7,3,1,5,2,2,3,84
528,2012,1982,8,6,8,7,1,0,2,2,2,4,30
528,2012,1964,3,1,8,5,1,0,6,1,4,4,48
528,2012,1963,9,NA,5,NA,NA,0,1,2,NA,4,49
528,2012,1955,6,3,8,4,2,1,1,1,4,3,57
528,2012,1968,7,5,9,8,1,0,6,1,2,4,44
528,2012,1946,8,3,5,8,2,0,1,2,2,3,66
528,2012,1990,8,2,8,6,1,0,6,4,4,4,22
528,2012,1964,NA,NA,4,NA,1,1,NA,NA,NA,NA,48
528,2012,1994,7,NA,3,NA,1,1,2,NA,NA,NA,18
528,2012,1967,9,7,6,NA,7,1,1,1,NA,4,45
528,2012,1949,8,3,5,7,1,0,5,2,2,4,63
528,2012,1967,8,6,6,5,1,1,1,2,NA,4,45
528,2012,1957,7,3,8,3,1,1,2,1,4,4,55
528,2012,1982,7,3,5,4,1,1,2,2,4,4,30
528,2012,1968,9,5,8,5,1,0,6,1,4,4,44
528,2012,1991,7,5,9,7,1,0,6,1,1,4,21
528,2012,1961,8,NA,4,NA,1,0,4,3,3,4,51
528,2012,1969,8,9,8,6,3,0,1,2,3,4,43
528,2012,1956,6,2,5,5,3,1,6,2,1,3,56
528,2012,1938,7,9,6,7,7,0,1,2,3,4,74
528,2012,1966,8,3,6,4,2,1,6,1,3,4,46
528,2012,1939,8,5,5,1,1,0,1,1,4,4,73
528,2012,1949,8,8,9,4,1,0,1,1,3,4,63
528,2012,1944,7,5,4,7,1,1,1,2,3,4,68
528,2012,1971,8,6,5,6,4,1,1,2,2,4,41
528,2012,1952,7,5,8,4,1,1,1,2,4,4,60
528,2012,1952,9,8,2,NA,7,0,1,NA,NA,NA,60
528,2012,1945,7,2,3,5,1,1,1,NA,NA,NA,67
528,2012,1957,6,1,7,4,1,0,6,1,3,4,55
528,2012,1928,7,5,5,4,1,1,5,2,4,3,84
528,2012,1950,9,NA,9,6,3,0,1,2,3,4,62
528,2012,1948,10,10,4,5,6,0,1,2,2,3,64
528,2012,1951,8,2,3,4,1,1,1,1,3,3,61
528,2012,1936,8,2,3,7,6,1,5,2,2,4,76
528,2012,1991,9,8,7,9,1,1,6,1,3,4,21
528,2012,1956,8,NA,3,NA,2,1,1,NA,NA,NA,56
528,2012,1953,8,5,5,4,6,1,1,2,4,4,59
528,2012,1977,9,6,5,7,1,1,1,NA,NA,NA,35
528,2012,1980,8,3,7,6,1,0,2,1,3,4,32
528,2012,1957,4,3,2,3,7,0,4,2,2,3,55
528,2012,1970,9,7,5,8,1,1,2,2,3,3,42
528,2012,1989,7,6,8,8,2,0,6,2,2,4,23
528,2012,1943,7,8,8,5,2,0,1,2,2,3,69
528,2012,1952,4,4,8,6,1,0,6,2,3,4,60
528,2012,1960,8,4,8,4,1,0,1,1,4,4,52
528,2012,1971,7,NA,9,8,1,1,2,NA,NA,NA,41
528,2012,1972,10,NA,3,9,6,1,1,NA,NA,NA,40
528,2012,1993,8,NA,9,8,3,1,6,1,3,4,19
528,2012,1952,7,2,3,4,2,0,1,1,4,4,60
528,2012,1978,9,10,9,4,1,0,1,1,4,4,34
528,2012,1947,7,5,8,7,1,0,3,2,3,4,65
528,2012,1939,7,3,4,6,1,1,1,2,1,3,73
528,2012,1971,7,NA,5,NA,1,0,1,NA,NA,NA,41
528,2012,1946,8,4,8,6,4,0,1,2,3,4,66
528,2012,1955,8,2,5,3,2,0,6,2,NA,4,57
528,2012,1982,8,NA,7,NA,1,1,2,NA,NA,NA,30
528,2012,1940,9,NA,4,6,1,0,1,1,NA,2,72
528,2012,1957,7,3,5,7,1,0,3,1,2,4,55
528,2012,1980,6,5,2,7,7,0,6,2,4,3,32
528,2012,1946,5,3,3,5,1,0,1,NA,NA,4,66
528,2012,1924,8,8,8,NA,1,0,1,1,1,4,88
528,2012,1976,4,NA,5,4,2,1,1,2,3,4,36
528,2012,1973,8,4,8,3,4,1,6,1,4,4,39
528,2012,1954,10,NA,3,NA,3,1,1,NA,NA,NA,58
528,2012,1990,8,1,6,3,1,1,4,1,4,4,22
528,2012,1927,9,1,2,10,7,1,5,NA,1,4,85
528,2012,1934,8,3,2,NA,4,1,1,2,3,4,78
528,2012,1952,8,NA,4,7,1,1,1,2,NA,3,60
528,2012,1971,7,3,5,4,1,1,2,1,2,3,41
528,2012,1966,7,2,4,NA,1,0,6,NA,NA,NA,46
554,2011,1942,8,8,9,4,1,1,1,1,4,4,69
554,2011,1982,3,8,7,NA,1,1,2,3,2,3,29
554,2011,NA,8,8,NA,7,1,1,1,1,2,4,   
554,2011,1989,9,3,8,NA,2,1,1,NA,3,3,22
554,2011,1984,8,4,8,5,3,1,6,3,3,3,27
554,2011,1950,10,3,6,5,1,1,1,1,4,4,61
554,2011,1986,3,5,8,8,1,0,2,2,4,4,25
554,2011,1955,7,10,9,7,1,0,1,1,4,4,56
554,2011,1957,10,3,9,7,3,1,1,1,4,4,54
554,2011,1976,7,6,8,NA,2,1,6,NA,NA,3,35
554,2011,1939,9,5,9,4,1,0,1,1,4,4,72
554,2011,1974,10,10,9,10,1,1,1,2,2,4,37
554,2011,1935,5,1,6,4,NA,1,5,2,2,3,76
554,2011,1937,10,4,6,5,3,0,1,4,1,3,74
554,2011,1993,9,3,7,NA,5,0,6,1,3,3,18
554,2011,1951,10,8,9,2,4,1,1,1,4,4,60
554,2011,1949,9,2,6,5,1,1,2,1,4,4,62
554,2011,1968,10,6,6,NA,1,1,2,NA,NA,NA,43
554,2011,1976,5,2,6,2,1,0,2,2,2,1,35
554,2011,1981,10,1,8,3,1,1,6,2,2,4,30
554,2011,1941,NA,6,9,10,1,1,1,1,4,4,70
554,2011,1988,8,3,NA,5,7,0,6,1,4,4,23
554,2011,1984,8,9,8,NA,1,1,2,1,4,4,27
554,2011,1936,8,2,NA,6,2,1,1,1,4,4,75
554,2011,1962,8,7,9,2,1,1,1,1,4,4,49
554,2011,1960,8,10,9,8,4,1,1,1,4,4,51
554,2011,1942,8,5,7,8,1,1,1,1,4,4,69
554,2011,1962,7,7,9,2,2,0,6,1,4,4,49
554,2011,1956,6,7,8,7,4,1,3,1,4,4,55
554,2011,1938,10,5,7,9,6,0,1,1,1,2,73
554,2011,1941,8,5,6,7,1,0,1,1,2,4,70
554,2011,1936,10,6,6,6,2,0,1,2,4,4,75
554,2011,1967,8,8,9,NA,1,0,6,1,4,4,44
554,2011,1959,8,9,8,NA,1,1,1,NA,NA,4,52
554,2011,1930,NA,5,6,NA,1,0,NA,NA,4,4,81
554,2011,1966,10,9,7,2,7,1,1,1,3,3,45
554,2011,1955,7,8,6,5,1,0,1,1,4,4,56
554,2011,1941,9,8,8,8,3,1,1,1,2,4,70
554,2011,1952,8,7,8,7,2,1,1,1,4,4,59
554,2011,1959,10,5,6,5,3,1,1,1,3,3,52
554,2011,1955,9,9,9,7,1,1,3,1,4,4,56
554,2011,1932,8,2,6,5,2,1,5,1,NA,NA,79
554,2011,1966,8,6,7,NA,1,1,2,NA,4,4,45
554,2011,1953,8,8,9,6,4,1,1,1,4,4,58
554,2011,1959,8,3,6,NA,2,1,NA,NA,4,4,52
554,2011,1941,8,NA,6,NA,1,0,1,2,4,4,70
554,2011,1971,9,8,9,9,2,1,2,1,3,2,40
554,2011,1986,8,1,9,6,1,1,6,2,4,4,25
554,2011,1961,7,4,6,5,2,1,1,2,2,3,50
554,2011,1963,9,1,8,3,1,1,2,1,3,4,48
554,2011,1946,8,2,7,8,7,1,5,1,4,4,65
554,2011,1949,10,7,9,7,2,1,1,1,3,4,62
554,2011,1987,9,5,9,5,1,1,2,4,2,3,24
554,2011,1968,3,7,7,5,1,0,1,2,3,4,43
554,2011,1964,7,9,6,3,1,0,2,2,4,4,47
554,2011,1955,8,10,9,3,4,1,5,3,2,4,56
554,2011,1941,9,7,7,3,1,1,1,2,3,4,70
554,2011,1939,10,5,7,NA,1,0,5,1,4,4,72
554,2011,1956,6,5,8,4,3,0,1,1,2,4,55
554,2011,1985,3,7,8,5,4,1,6,1,4,4,26
554,2011,1984,8,8,9,5,6,1,1,1,4,4,27
554,2011,1933,8,2,6,8,NA,0,1,2,2,4,78
554,2011,1935,10,NA,6,NA,1,0,1,1,4,4,76
554,2011,1973,4,6,7,5,1,1,2,4,4,4,38
554,2011,1969,5,1,8,5,7,1,3,2,4,4,42
554,2011,1968,8,10,9,NA,5,1,1,2,NA,4,43
554,2011,1957,7,1,7,NA,2,0,6,2,4,4,54
554,2011,1965,5,2,6,5,1,1,6,2,2,3,46
554,2011,1978,8,7,9,8,1,1,1,1,4,4,33
554,2011,NA,9,NA,NA,NA,2,0,3,1,4,4,   
554,2011,1974,5,6,9,8,2,0,1,2,1,2,37
554,2011,1959,9,9,6,6,1,1,3,1,3,3,52
554,2011,1986,10,9,9,3,4,1,2,1,4,4,25
554,2011,1964,10,10,9,3,1,0,1,1,4,4,47
554,2011,1955,8,8,6,4,1,1,1,2,2,4,56
554,2011,1940,10,9,7,6,1,1,3,1,4,4,71
554,2011,1974,9,7,7,7,1,1,1,1,4,4,37
554,2011,1925,7,4,6,7,2,0,5,1,2,4,86
554,2011,1980,8,5,8,NA,2,1,2,NA,3,4,31
554,2011,1989,3,1,6,7,4,0,1,3,1,2,22
554,2011,1968,8,9,7,8,5,1,1,1,4,4,43
554,2011,1961,7,4,6,4,3,1,6,2,3,3,50
554,2011,1937,9,6,NA,6,2,1,1,1,4,3,74
554,2011,1974,8,7,8,5,1,0,1,1,4,4,37
554,2011,1968,8,7,8,8,3,0,1,1,3,4,43
554,2011,1944,NA,3,9,8,1,1,1,1,2,4,67
554,2011,1989,6,10,9,8,1,0,6,1,3,4,22
554,2011,1950,8,4,6,5,5,1,1,2,2,4,61
554,2011,1938,8,3,8,7,1,0,1,1,4,3,73
554,2011,1957,9,9,9,3,7,1,1,1,4,4,54
554,2011,1956,10,10,6,10,1,0,1,1,3,3,55
554,2011,1934,8,4,8,NA,6,0,5,1,4,4,77
554,2011,1945,10,4,7,3,1,0,1,1,4,4,66
554,2011,1934,8,NA,7,6,2,1,5,1,4,4,77
554,2011,1962,10,10,9,4,1,0,2,NA,NA,4,49
554,2011,1949,9,10,6,8,6,1,1,1,4,4,62
554,2011,1973,10,10,9,3,6,1,1,3,4,4,38
554,2011,1974,9,6,7,NA,2,0,1,1,2,4,37
554,2011,1976,8,5,8,5,1,0,1,4,2,4,35
554,2011,1957,9,8,8,5,1,1,1,1,4,4,54
554,2011,1985,9,9,9,8,1,0,2,1,4,4,26
554,2011,1947,8,2,8,3,1,1,4,NA,NA,NA,64
554,2011,1973,8,6,9,8,3,1,1,1,4,4,38
554,2011,1988,8,7,7,NA,1,1,2,3,2,2,23
554,2011,1963,9,10,8,8,1,1,1,1,3,4,48
554,2011,1977,9,9,9,8,3,0,1,2,2,3,34
554,2011,1973,2,5,8,5,1,0,6,2,4,4,38
554,2011,1921,8,NA,NA,8,1,1,6,1,4,4,90
554,2011,1968,10,7,7,NA,1,1,2,1,4,4,43
554,2011,1991,8,1,8,4,7,0,6,2,3,4,20
554,2011,1950,9,10,9,9,6,1,1,1,4,4,61
554,2011,1932,8,7,6,6,1,0,1,NA,NA,4,79
554,2011,1935,10,NA,8,5,2,1,5,1,4,4,76
554,2011,1950,7,8,6,5,1,0,1,NA,4,NA,61
554,2011,1977,8,9,9,4,1,1,1,1,4,4,34
554,2011,1971,5,6,9,6,4,1,6,1,4,4,40
554,2011,1961,8,10,7,6,1,0,1,1,4,4,50
554,2011,1955,7,7,9,6,2,0,1,2,3,3,56
554,2011,1968,3,6,8,3,3,1,4,2,2,4,43
554,2011,1946,7,2,6,NA,6,1,1,1,4,4,65
554,2011,1951,8,10,9,3,1,1,2,1,4,4,60
554,2011,1938,8,2,6,6,6,1,NA,2,2,3,73
554,2011,1971,10,9,9,4,1,1,1,1,2,4,40
554,2011,1972,7,10,9,NA,1,1,1,1,4,4,39
554,2011,1981,8,4,9,NA,4,1,5,1,4,4,30
554,2011,1955,9,2,8,3,6,1,1,1,4,4,56
554,2011,1974,7,6,8,4,1,1,6,2,4,3,37
554,2011,1984,8,9,9,NA,1,1,6,NA,NA,NA,27
554,2011,1975,7,5,8,5,1,1,2,1,4,4,36
554,2011,1947,8,4,6,NA,1,1,1,NA,2,4,64
554,2011,1980,7,7,9,8,1,1,1,NA,4,4,31
554,2011,1946,10,4,6,NA,1,1,1,1,2,4,65
554,2011,1980,9,8,9,8,2,1,1,1,3,4,31
554,2011,1940,8,2,6,9,1,1,3,1,NA,3,71
554,2011,1959,8,7,6,NA,1,1,2,2,3,4,52
554,2011,1957,9,10,9,10,3,1,1,1,4,4,54
554,2011,1952,7,8,6,6,2,0,1,2,4,4,59
554,2011,1930,10,2,6,NA,3,1,5,2,NA,4,81
554,2011,1947,7,3,8,4,1,1,1,1,4,4,64
554,2011,1954,8,8,6,5,3,1,1,1,4,4,57
554,2011,1954,9,5,8,6,4,0,1,1,4,4,57
554,2011,1955,5,4,7,6,1,1,1,2,4,4,56
554,2011,1958,10,10,8,4,1,0,1,1,4,4,53
554,2011,1945,9,3,7,8,2,0,1,1,4,4,66
554,2011,1959,8,10,6,10,2,0,1,1,3,4,52
554,2011,1974,7,7,9,3,3,0,1,1,3,4,37
554,2011,1951,8,4,6,4,1,1,1,1,4,4,60
554,2011,1983,9,10,9,1,1,1,2,1,4,4,28
554,2011,1980,6,9,9,4,5,1,1,1,4,4,31
554,2011,1940,6,3,7,7,1,1,1,3,2,3,71
554,2011,1973,6,4,9,5,1,1,6,2,3,4,38
554,2011,1931,9,1,8,NA,NA,1,5,2,1,3,80
554,2011,1955,8,6,6,8,1,0,1,1,2,3,56
554,2011,1945,8,6,6,6,2,1,1,1,4,4,66
554,2011,1927,6,2,6,9,5,0,1,1,2,4,84
554,2011,1978,8,6,9,3,3,1,2,2,4,4,33
554,2011,1935,5,2,6,2,2,0,1,1,4,4,76
554,2011,1970,8,7,8,4,2,0,1,1,4,4,41
554,2011,1992,9,10,8,NA,1,1,6,NA,3,NA,19
554,2011,1961,8,7,9,4,1,1,1,1,4,4,50
554,2011,1981,10,7,7,4,7,0,1,2,4,3,30
554,2011,1932,10,NA,8,NA,1,0,1,1,4,4,79
554,2011,1966,5,7,6,NA,1,1,6,NA,NA,NA,45
554,2011,1959,8,7,9,4,1,1,3,1,4,4,52
554,2011,1949,9,8,9,6,2,0,1,1,4,4,62
554,2011,1968,5,4,8,5,2,1,6,1,4,4,43
554,2011,1970,8,7,8,NA,1,1,1,1,4,4,41
554,2011,1949,5,3,6,5,1,0,2,NA,NA,NA,62
554,2011,1989,7,8,7,5,2,0,1,1,4,4,22
554,2011,1962,6,9,9,5,1,1,1,2,2,4,49
554,2011,1926,9,6,6,7,1,1,1,2,4,4,85
554,2011,1946,7,7,7,4,1,0,1,1,4,4,65
554,2011,1972,7,4,8,NA,1,1,4,2,NA,3,39
554,2011,1933,10,NA,7,NA,2,1,1,2,3,4,78
554,2011,1973,5,9,9,NA,1,0,1,NA,2,4,38
554,2011,1961,5,5,7,5,1,0,6,2,3,4,50
554,2011,1925,10,3,6,NA,1,1,1,NA,2,NA,86
554,2011,1935,10,1,6,6,4,1,5,2,NA,4,76
554,2011,1950,7,6,8,6,6,1,1,1,4,4,61
554,2011,1984,10,6,8,NA,1,1,1,NA,NA,NA,27
554,2011,1982,10,9,9,6,1,1,1,1,4,4,29
554,2011,1972,10,10,9,6,1,1,1,1,4,4,39
554,2011,1937,10,1,6,4,6,1,5,1,4,4,74
554,2011,1950,7,10,6,7,1,0,1,2,3,4,61
554,2011,1964,1,5,6,NA,1,0,1,4,4,4,47
554,2011,1943,7,3,6,3,1,1,2,1,4,4,68
554,2011,1958,6,1,9,4,1,1,6,2,3,4,53
554,2011,1962,9,7,8,6,1,0,4,1,2,4,49
554,2011,1957,8,8,6,6,4,1,1,NA,4,4,54
554,2011,NA,10,2,6,NA,4,0,2,4,4,4,   
554,2011,1937,6,2,6,5,1,1,5,4,3,4,74
554,2011,1993,5,1,6,8,2,1,6,1,2,1,18
554,2011,1940,10,1,7,NA,4,1,NA,1,1,3,71
554,2011,1970,6,1,6,NA,1,1,6,NA,NA,NA,41
554,2011,1973,5,10,7,NA,1,1,1,NA,2,4,38
554,2011,1949,10,NA,6,4,2,0,3,NA,NA,4,62
554,2011,1966,9,9,7,7,1,1,1,2,4,4,45
554,2011,1976,10,3,9,3,1,1,2,1,4,4,35
554,2011,1939,8,2,8,6,2,1,3,1,2,4,72
554,2011,1983,9,4,8,2,1,0,2,1,4,4,28
554,2011,1945,10,3,8,3,1,1,1,1,4,4,66
554,2011,1960,4,6,7,NA,1,0,4,1,3,3,51
554,2011,1954,4,6,8,3,2,0,1,1,3,4,57
554,2011,1967,9,8,9,2,3,1,1,1,4,4,44
554,2011,1985,8,8,9,8,3,1,2,NA,3,NA,26
554,2011,1962,7,2,6,NA,1,0,6,2,4,4,49
554,2011,1941,1,8,7,NA,4,1,1,1,NA,3,70
554,2011,1936,7,NA,7,NA,NA,0,5,2,4,4,75
554,2011,1984,4,5,9,4,4,1,2,4,4,4,27
554,2011,1953,5,3,NA,3,1,0,6,2,4,4,58
554,2011,1930,10,1,6,7,6,1,5,NA,NA,NA,81
554,2011,1986,1,1,7,NA,7,1,6,NA,4,NA,25
554,2011,1948,10,9,9,2,1,1,1,1,4,4,63
554,2011,1963,7,9,8,6,2,0,1,2,4,4,48
554,2011,1935,7,3,6,7,6,1,1,1,4,4,76
554,2011,1938,9,3,8,2,3,0,1,2,3,4,73
554,2011,1935,9,2,6,NA,2,1,1,3,2,3,76
554,2011,1953,6,9,8,5,5,0,1,2,4,4,58
554,2011,1940,8,4,9,4,2,0,1,1,4,4,71
554,2011,1945,NA,NA,NA,NA,7,1,NA,NA,NA,NA,66
554,2011,1981,8,8,8,4,1,0,1,2,3,4,30
554,2011,NA,8,1,7,5,6,0,6,2,4,4,   
554,2011,1950,2,3,8,5,4,0,1,2,2,4,61
554,2011,1984,8,7,9,3,4,1,2,1,4,3,27
554,2011,1948,10,9,7,5,1,0,1,2,4,4,63
554,2011,1923,8,4,NA,10,1,0,1,1,1,4,88
554,2011,1970,7,8,9,7,1,0,1,2,3,4,41
554,2011,1964,7,5,8,NA,7,0,4,1,4,4,47
554,2011,1941,6,5,6,6,6,1,3,1,4,4,70
554,2011,1953,3,3,6,5,5,1,1,3,1,3,58
554,2011,1948,10,8,7,9,1,0,1,1,4,4,63
554,2011,1940,9,8,9,7,1,1,1,1,4,4,71
554,2011,1974,4,9,9,10,2,0,1,1,4,2,37
554,2011,1936,8,3,8,NA,6,1,1,1,3,4,75
554,2011,1956,10,3,9,5,1,0,6,4,4,4,55
554,2011,1943,9,2,7,5,4,1,2,1,3,4,68
554,2011,1939,9,6,9,7,1,0,1,1,3,4,72
554,2011,1945,8,1,6,3,1,0,1,1,4,4,66
554,2011,1946,8,1,6,6,1,1,1,NA,3,4,65
554,2011,1935,10,1,6,1,4,1,5,1,2,2,76
554,2011,1985,1,9,7,3,1,1,1,NA,4,4,26
554,2011,1929,10,5,6,10,3,1,1,2,4,4,82
554,2011,1988,7,2,6,5,1,1,2,1,4,4,23
554,2011,1964,6,9,8,7,1,0,NA,1,4,4,47
554,2011,1967,8,10,9,4,1,0,1,1,4,4,44
554,2011,1966,4,9,8,8,1,1,1,1,4,4,45
554,2011,1962,10,4,3,NA,6,0,1,2,NA,4,49
554,2011,1942,10,2,NA,8,6,1,1,1,4,4,69
554,2011,1946,7,NA,7,10,4,1,1,1,3,3,65
554,2011,1978,7,7,7,9,NA,0,1,1,4,3,33
554,2011,1941,9,3,7,8,1,1,1,2,4,4,70
554,2011,1992,9,1,8,4,4,1,6,1,4,4,19
554,2011,1983,6,8,8,NA,1,0,2,4,4,4,28
554,2011,1952,8,6,6,5,1,0,1,NA,1,4,59
554,2011,1963,10,7,6,NA,1,1,1,3,2,3,48
554,2011,1926,8,2,6,8,1,0,5,1,4,4,85
554,2011,1924,6,4,8,8,3,0,1,2,4,4,87
554,2011,1971,8,9,7,7,1,1,NA,1,3,3,40
554,2011,1958,5,2,6,10,1,0,1,1,4,4,53
554,2011,1943,9,3,9,5,3,1,1,1,4,4,68
554,2011,1922,9,NA,6,NA,NA,1,5,1,NA,4,89
554,2011,1953,6,1,7,8,5,0,6,NA,NA,NA,58
554,2011,1967,7,7,6,5,4,0,2,1,4,4,44
554,2011,1957,8,7,7,NA,1,1,1,2,3,3,54
554,2011,1943,10,6,NA,5,1,1,1,1,4,4,68
554,2011,1955,6,4,6,5,2,0,1,1,NA,4,56
554,2011,1954,9,8,8,10,1,0,2,2,4,4,57
554,2011,1961,9,6,8,7,2,1,1,1,4,4,50
554,2011,1970,10,10,1,NA,1,1,1,NA,NA,NA,41
554,2011,1991,7,9,8,7,3,1,6,1,4,4,20
554,2011,1979,8,8,9,3,4,1,1,2,2,3,32
554,2011,1958,6,8,7,NA,1,1,1,4,2,4,53
554,2011,1989,8,4,9,NA,3,1,6,1,3,4,22
554,2011,1935,10,2,6,5,4,0,1,1,4,4,76
554,2011,1972,9,6,7,5,1,0,1,2,3,3,39
554,2011,1964,8,8,9,8,1,0,1,1,3,4,47
554,2011,1962,10,10,8,3,1,0,1,1,3,3,49
554,2011,1935,8,NA,9,NA,1,0,1,1,2,4,76
554,2011,1976,7,4,8,NA,6,0,1,2,NA,3,35
554,2011,1964,4,7,9,5,7,1,6,4,1,4,47
554,2011,1980,8,7,6,NA,2,1,1,NA,3,4,31
554,2011,1966,7,4,9,5,1,1,6,1,4,4,45
554,2011,1940,4,10,6,5,1,1,1,NA,3,4,71
554,2011,1956,6,9,7,NA,1,0,1,1,4,4,55
554,2011,1950,NA,2,6,NA,2,1,NA,NA,NA,NA,61
554,2011,1935,10,5,6,6,6,1,1,1,4,4,76
554,2011,1972,5,5,9,NA,1,1,6,4,4,4,39
554,2011,1950,9,7,6,NA,1,1,2,1,2,4,61
554,2011,1953,7,NA,NA,NA,2,1,1,4,1,4,58
554,2011,1945,10,7,6,NA,7,0,1,1,3,4,66
554,2011,1928,8,3,3,5,2,1,1,1,4,4,83
554,2011,1992,7,8,6,5,1,0,6,NA,4,3,19
554,2011,1960,6,2,6,NA,1,0,6,1,4,4,51
554,2011,1980,7,8,8,NA,1,1,2,1,4,4,31
554,2011,1985,8,4,6,NA,1,0,2,3,3,4,26
554,2011,1929,10,2,6,8,1,0,1,1,1,4,82
554,2011,1928,7,8,9,3,6,1,1,1,4,4,83
554,2011,1979,8,9,8,NA,6,1,1,NA,3,4,32
554,2011,1948,8,5,7,10,1,0,1,1,4,4,63
554,2011,1988,7,NA,7,NA,1,1,2,NA,4,4,23
554,2011,1981,8,3,8,3,1,0,6,1,4,4,30
554,2011,1963,8,7,9,8,1,0,1,1,4,4,48
554,2011,1944,10,3,7,4,6,1,1,1,4,4,67
554,2011,1964,8,10,7,9,5,0,1,1,4,4,47
554,2011,1961,8,7,6,5,2,0,4,1,3,4,50
554,2011,1947,9,4,8,6,1,1,1,1,4,4,64
554,2011,1960,8,9,9,3,3,1,1,2,4,4,51
554,2011,1990,4,7,8,8,1,0,6,1,2,4,21
554,2011,1950,7,8,7,7,1,0,1,1,4,4,61
554,2011,1957,9,10,6,10,3,1,1,2,3,4,54
554,2011,1958,8,9,8,7,1,0,4,1,3,4,53
554,2011,1929,10,2,6,8,3,0,1,2,2,4,82
554,2011,1958,10,4,7,NA,1,0,2,4,NA,4,53
554,2011,1940,10,2,6,10,1,1,1,1,4,4,71
554,2011,1922,NA,NA,6,10,1,0,NA,NA,NA,NA,89
554,2011,1945,4,5,6,5,1,0,1,1,4,4,66
554,2011,1965,10,5,7,6,1,0,1,3,3,3,46
554,2011,1972,8,5,NA,5,3,1,2,NA,4,4,39
554,2011,1953,8,5,9,5,6,1,3,1,4,4,58
554,2011,1947,8,4,6,6,1,0,1,1,4,4,64
554,2011,1946,7,2,6,NA,1,1,NA,3,2,3,65
554,2011,1985,7,6,9,NA,1,1,1,1,4,4,26
554,2011,1942,7,NA,6,8,NA,1,3,2,1,4,69
554,2011,1945,8,2,7,5,2,1,3,2,2,4,66
554,2011,1955,8,5,7,7,NA,1,2,2,4,4,56
554,2011,1986,9,4,7,NA,1,1,6,NA,3,4,25
554,2011,1985,4,NA,6,NA,1,1,2,4,2,4,26
554,2011,1960,9,NA,9,3,NA,1,1,1,3,4,51
554,2011,1961,7,10,7,3,4,0,1,1,4,4,50
554,2011,1992,8,8,8,NA,1,1,6,2,4,4,19
554,2011,1953,8,10,9,5,6,0,1,1,4,4,58
554,2011,1943,10,2,6,NA,1,0,5,NA,NA,NA,68
554,2011,1943,5,NA,6,6,4,0,1,1,3,3,68
554,2011,1961,10,10,9,5,2,1,1,1,2,4,50
554,2011,1975,7,6,9,7,1,1,1,1,3,4,36
554,2011,1958,7,9,9,5,6,1,1,1,4,4,53
554,2011,1935,8,3,1,NA,5,0,1,1,4,4,76
554,2011,1940,10,6,7,NA,7,1,5,1,4,4,71
554,2011,1959,8,9,6,10,2,1,1,1,4,4,52
554,2011,1951,10,1,6,NA,4,1,1,1,3,NA,60
554,2011,1973,9,7,9,4,2,1,1,1,3,4,38
554,2011,1955,9,7,9,6,1,1,1,1,4,4,56
554,2011,1934,8,3,8,5,6,0,1,2,4,4,77
554,2011,1944,6,3,9,6,6,0,1,1,3,4,67
