id,neighborhood,host_since,superhost,host_acceptance_rate,host_total_listings,room_type,accommodates,bathrooms,bedrooms,beds,price,min_nights,total_reviews,avg_rating
2652,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,7,2 baths,2,4,208,3,10,4.9
2653,Union Station,3/16/2023,F,0.91,1,Entire home/apt,3,1.5 baths,1,1,161,2,5,4.6
2655,Union Station,3/24/2017,F,0.99,1894,Entire home/apt,5,1 bath,1,3,91,2,8,4.75
2657,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,132,2,10,5
2658,Union Station,3/23/2023,F,0.98,2,Entire home/apt,8,3 baths,5,5,439,3,10,4.9
2660,Union Station,4/7/2021,F,0.97,11,Entire home/apt,6,2 baths,2,2,173,3,5,4.8
2664,Union Station,10/14/2013,F,0.95,513,Entire home/apt,3,1 bath,1,2,199,1,2,5
2665,Union Station,10/14/2013,F,0.95,513,Entire home/apt,5,2 baths,2,3,350,1,1,5
2666,Union Station,10/14/2013,F,0.95,513,Entire home/apt,5,1 bath,2,3,300,1,1,5
2667,Union Station,9/16/2016,F,0.92,444,Entire home/apt,3,1 bath,1,1,232,2,2,4
2668,Union Station,9/16/2016,F,0.92,444,Entire home/apt,5,2 baths,2,3,382,2,2,4.5
2669,Union Station,9/16/2016,F,0.92,444,Entire home/apt,5,2 baths,2,3,382,2,3,5
2670,Union Station,9/16/2016,F,0.92,444,Entire home/apt,5,1 bath,2,3,366,2,1,2
2671,Union Station,10/14/2013,F,0.95,513,Entire home/apt,3,1 bath,1,1,199,2,2,5
2672,Union Station,10/14/2013,F,0.95,513,Entire home/apt,5,2 baths,2,3,329,2,1,3
2673,Union Station,10/14/2013,F,0.95,513,Entire home/apt,5,2 baths,2,3,329,2,1,4
2674,Union Station,10/14/2013,F,0.95,513,Entire home/apt,5,1 bath,2,3,315,2,1,4
2675,Union Station,10/14/2013,F,0.95,513,Entire home/apt,5,1 bath,2,3,315,2,2,3.5
2676,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,1 bath,2,3,315,2,12,4.67
2677,Union Station,11/11/2021,F,0.79,1,Entire home/apt,4,1 bath,2,2,195,2,13,4.85
2678,Shaw,10/7/2015,F,1,1,Entire home/apt,2,1 bath,1,1,250,3,2,5
2679,Shaw,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,128,3,5,5
2680,Union Station,5/25/2015,F,0.97,2,Entire home/apt,2,1 bath,1,1,99,1,8,4.75
2682,Union Station,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,145,2,3,5
2686,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,154,31,5,4.6
2687,Shaw,8/13/2013,F,0.99,196,Entire home/apt,5,2.5 baths,2,2,343,7,1,5
2688,Capitol Hill,6/15/2020,F,1,2,Entire home/apt,8,2.5 baths,2,6,190,4,1,5
2689,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,157,31,1,5
2690,Shaw,4/23/2014,T,0.92,3,Entire home/apt,4,1 bath,1,2,195,2,3,4.67
2691,Dupont Circle,4/6/2011,T,0.99,193,Entire home/apt,4,1 bath,2,2,216,2,4,5
2692,Union Station,5/7/2019,T,0.98,17,Entire home/apt,14,4 baths,6,6,463,1,4,5
2693,Foggy Bottom,3/5/2016,T,0.96,3,Entire home/apt,2,1 bath,1,1,269,1,6,5
2694,Shaw,10/15/2015,T,0.98,284,Entire home/apt,4,2 baths,2,2,201,3,6,4.5
2695,Capitol Hill,4/17/2023,F,1,3,Entire home/apt,7,2 baths,3,4,309,2,13,4.46
2696,Capitol Hill,4/17/2023,F,1,3,Entire home/apt,5,2 baths,2,3,273,2,4,4
2697,Union Station,5/7/2019,T,0.98,17,Entire home/apt,14,4 baths,6,7,613,1,9,4.89
2701,Georgetown,10/24/2014,F,0.99,3,Entire home/apt,6,2.5 baths,2,4,400,3,2,3.5
2702,Georgetown,1/10/2022,T,1,4,Entire home/apt,3,1 bath,1,1,342,1,1,5
2707,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,165,31,5,5
2708,Dupont Circle,4/26/2023,F,1,285,Entire home/apt,2,1.5 baths,1,1,251,31,1,5
2709,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,4,1 bath,2,2,204,31,4,3
2710,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,215,31,2,5
2711,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,153,31,5,5
2712,Shaw,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,276,31,1,5
2713,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,135,31,3,5
2714,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,148,31,1,5
2715,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,132,31,2,5
2716,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,177,31,4,5
2717,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,155,31,4,4.75
2718,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,190,31,2,5
2719,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,196,31,1,5
2720,Shaw,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,295,31,1,5
2721,Dupont Circle,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,299,31,1,5
2722,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,149,31,2,5
2723,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,132,31,6,4.83
2724,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,132,31,6,4.67
2725,Georgetown,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,173,31,1,5
2726,Dupont Circle,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,168,31,2,5
2727,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,239,31,4,5
2728,Union Station,4/26/2023,F,1,285,Entire home/apt,2,1.5 baths,1,1,151,31,5,5
2729,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,133,31,1,5
2730,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,239,31,1,5
2731,Union Station,4/26/2023,F,1,285,Entire home/apt,2,1.5 baths,1,1,142,31,10,5
2732,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,204,31,2,5
2734,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,146,31,1,5
2735,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,196,31,4,5
2736,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,140,31,1,5
2737,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,132,31,2,5
2739,Shaw,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,273,31,2,5
2741,Shaw,4/26/2023,F,1,285,Entire home/apt,4,1.5 baths,2,2,306,31,1,5
2742,Dupont Circle,4/26/2023,F,1,285,Entire home/apt,4,1 bath,2,2,195,31,3,5
2743,Union Station,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,196,31,3,5
2744,Union Station,4/26/2023,F,1,285,Entire home/apt,6,2 baths,3,3,259,31,4,5
2746,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,207,31,1,5
2747,Union Station,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,190,31,3,5
2748,Capitol Hill,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,162,31,1,5
2749,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,136,31,8,4.88
2751,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,189,31,7,4.86
2752,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,199,31,6,4.83
2753,Shaw,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,252,31,5,5
2754,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,223,31,5,4.8
2755,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,135,31,4,4.75
2756,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,230,31,4,4.75
2757,Union Station,4/26/2023,F,1,285,Entire home/apt,2,1.5 baths,1,1,152,31,7,4.71
2758,Shaw,4/26/2023,F,1,285,Entire home/apt,4,2 baths,2,2,249,31,3,4.67
2760,Shaw,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,196,31,7,4.71
2762,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,151,31,2,4.5
2763,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,,1,137,31,2,4.5
2764,Dupont Circle,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,164,31,4,4.5
2766,Foggy Bottom,4/26/2023,F,1,285,Entire home/apt,2,1 bath,1,1,138,31,3,4.33
2768,Union Station,9/29/2021,T,0.97,2,Entire home/apt,5,2 baths,3,3,345,3,2,5
2769,Shaw,4/23/2016,F,1,1,Entire home/apt,2,1 bath,1,1,158,3,1,5
2771,Georgetown,3/24/2017,F,0.99,1894,Entire home/apt,6,1.5 baths,3,3,197,2,2,5
2775,Union Station,1/5/2016,F,0.98,30,Entire home/apt,8,2 baths,2,3,181,1,2,5
2776,Capitol Hill,4/26/2023,F,0.96,35,Entire home/apt,3,1 bath,1,1,122,1,1,3
2781,Dupont Circle,10/24/2019,F,0.99,10,Entire home/apt,2,1 bath,1,1,210,1,2,4
2782,Union Station,2/9/2016,F,,1,Entire home/apt,4,1 bath,1,2,103,1,1,5
2783,Union Station,5/19/2014,F,1,1,Entire home/apt,2,1 bath,1,1,98,2,2,5
2784,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,3,1 bath,1,2,198,31,1,5
2785,Union Station,7/30/2017,F,1,2,Entire home/apt,3,1 bath,1,1,90,2,1,5
2786,Union Station,4/30/2018,F,0.99,11,Entire home/apt,4,1 bath,2,2,97,1,1,5
2787,Shaw,5/29/2023,F,1,1,Entire home/apt,4,1 bath,2,3,200,31,1,4
2788,Union Station,8/6/2020,T,1,21,Entire home/apt,7,2.5 baths,3,4,301,2,3,5
2790,Union Station,4/6/2011,T,0.99,193,Entire home/apt,4,1 bath,1,2,201,2,2,5
